title,gpt_label
"Loudoun County at center of critical race theory , transgender rights debates",<NEUTRAL>
Opinion | This Wave of Anti - Critical Race Theory Laws is Un - American,<DEFENDING CRT>
GOP furor over  critical race theory  hits college campuses | News,<NEUTRAL>
GOP Culture War Over Critical Race Theory Bleeds Into School Board Recalls,<NEUTRAL>
The Great American Parent Pushback Against Critical Race Theory : School Board Recall Efforts Surge Across U . S . ,<ANTI-CRT>
Teacher unions push back on debate over critical race theory,<DEFENDING CRT>
What I Discovered about Critical Race Theory in Public Schools and Why It Shouldnt Be Taught,<ANTI-CRT>
Critical race theory : What you need to know in Michigan,<NEUTRAL>
OPINION : The real reason why critical race theory is under attack,<DEFENDING CRT>
Parents say theyre running for local school boards to fight  poisonou critical race theory,<ANTI-CRT>
The critical race theory panic has White people afraid that they might be complicit in racism,<DEFENDING CRT>
CNN interviews parents worried about critical race theory,<NEUTRAL>
"David French : If Anti - CRT Laws Pass , The Current Robust Debate Over Race In The Schools Will Be Shut Down | Blog Posts",<DEFENDING CRT>
Critical race theory panic : Surveying the elusive  national conversation on race  ,<DEFENDING CRT>
"Critical Race Theory invades classrooms : US public schools are poised to teach students the new 3Rs -  racism , racism , racism  -- Society Child -- Sott . net",<ANTI-CRT>
Thousands of Teachers Vow To Defy State Bans on Critical Race Theory,<DEFENDING CRT>
"USA Today Runs Pro - Critical Race Theory Piece , Professor Says CRT Not  Divisive  ",<DEFENDING CRT>
Critical race theory controversy opposition school curriculums,<ANTI-CRT>
Disingenuous defenses of Critical Race Theory,<ANTI-CRT>
Op Ed : The Truth About Critical Race Theory,<NEUTRAL>
Arizona Bans Critical Race Theory Training In Government Agencies,<NEUTRAL>
Ban on critical race theory is latest effort to rewrite the historical narrative,<DEFENDING CRT>
René Lemarchand : Critical race theory ban is effort to rewrite history,<DEFENDING CRT>
"CRT , Gender Discussions to be Limited Inside Oklahoma Classrooms Under New Guidance",<NEUTRAL>
Bans on critical race theory could have a chilling effect on how educators teach about racism,<DEFENDING CRT>
Commentary : Bans on critical race theory could have a chilling effect on how educators teach about racism,<DEFENDING CRT>
GOP adds language to state anti - CRT bill that bans teaching kids US should be violently overthrown,<ANTI-CRT>
Progressive Charlestown : Bans on critical race theory could have a chilling effect on how educators teach about racism,<DEFENDING CRT>
U . S . Department of Ed removes critical race theory - related references,<NEUTRAL>
Who Really Driving Critical Race Theory Legislation ? An Investigation,<NEUTRAL>
Bans On Critical Race Theory Will Have A Chilling Effect On Educators,<DEFENDING CRT>
"Parson : Critical race theory shouldnt be taught in Missouri schools , but no plans to ban it",<ANTI-CRT>
Experts : Ban on critical race theory in schools may not hold up to court challenge,<DEFENDING CRT>
Republicans newly alarmed by critical race theory see bans as  more of a preventative  ,<ANTI-CRT>
Nicholas Ensley Mitchell : Bans on critical race theory could have a chilling effect on how educators teach about racism,<DEFENDING CRT>
Hanover organizations to host  The Truth About Critical Race Theory  community forum Thursday night,<NEUTRAL>
Critical Race Theory Goes to Court - WORT 89 . 9 FM,<NEUTRAL>
Gov . Kristi Noem Signs Executive Order to Block Biden Pushing Critical Race Theory,<ANTI-CRT>
Texas school district suspends Black principal after critical race theory attacks,<DEFENDING CRT>
Texas parents accused a Black principal of teaching critical race theory . The district has now suspended him . ,<NEUTRAL>
Mayor McLean :  Staff error  led to name appearing as sponsor of critical race theory resolution | Local News,<NEUTRAL>
"Chicago , Portland , Louisville mayors appear to back CRT in schools before names removed from sponsors list",<NEUTRAL>
No new teachers in Goodyear sign pledge on Sept . 18 to teach Critical Race Theory,<NEUTRAL>
Right wing opposes Critical Race Theory in order to promote hatred,<DEFENDING CRT>
Getting critical race theory out of public schools is harder than passing a law,<ANTI-CRT>
No new teachers in Goodyear sign pledge on Sept . 26 to teach Critical Race Theory,<NEUTRAL>
  Families Should Have the Choice : Republican Rep . Dan Bishop Wants to Allow Parents to Remove Their Children from Schools That Teach CRT Or Anything Resembling It,<ANTI-CRT>
Critical Race Theory Bans Are Expanding To Cover Broad Collection Of Issues,<NEUTRAL>
 [ REDACTED ]: Is the GOP using critical race theory to ban discussions on race in schools ? ,<DEFENDING CRT>
Idaho lawmaker pushes critical race theory claim in education hearing,<NEUTRAL>
Idaho lawmaker claims CRT is being taught at the pre - k level,<ANTI-CRT>
Rep . Moon pushes critical race theory claim in education hearing,<NEUTRAL>
Idaho school district responds to lawmaker CRT claim,<NEUTRAL>
Critical race theory : Understanding law and race in America,<NEUTRAL>
"New critical race theory laws have teachers scared , confused and self - censoring",<DEFENDING CRT>
"Idaho resolution criticizes critical race theory ,  1619 Project  as  divisive content  | Politics",<ANTI-CRT>
"Idaho resolution criticizes critical race theory ,  1619 Project  as  divisive content  ",<ANTI-CRT>
  Critical race theory  bans frustrate teachers during Black History Month,<DEFENDING CRT>
Nonexistent  Critical Race Theory  curriculum is caught in the crosshairs,<DEFENDING CRT>
Idaho Senate passes resolution against critical race theory teachings,<ANTI-CRT>
"Resolution criticizing critical race theory ,  divisive content  clears Idaho Senate",<ANTI-CRT>
"Divided Idaho Senate lambasts critical race theory ,  divisive  teachings in resolution ... | Eye on Boise",<ANTI-CRT>
"CRT – Critical race truth | Richmond Free Press | Serving the African American Community in Richmond , VA",<DEFENDING CRT>
Why Wont White Conservatives Admit That Their Issue Isnt Critical Race Theory ? ,<DEFENDING CRT>
The Scramble to Defend Critical Race Theory,<DEFENDING CRT>
"COMMENTARY : Critical Race Theory tenets are long overdue , but compromises are needed",<DEFENDING CRT>
Tennessee could withhold millions from schools found to violate guidelines on teaching racism and critical race theory,<NEUTRAL>
Local NAACP plans webinar about Critical Race Theory,<NEUTRAL>
Tennessee could withhold millions from schools found to violate guidelines on teaching critical race theory,<NEUTRAL>
"A commonsense alternative to critical race theory bans : Dont change laws , change classroom practice | American Enterprise Institute",<DEFENDING CRT>
Critical race theory : A political debate hits WA schools,<NEUTRAL>
Critical race theory : A political debate his Washington schools,<NEUTRAL>
Critical race theory : A political debate hits Washington schools,<NEUTRAL>
"Targeting  Critical Race Theory , Republicans Rattle American Schools",<DEFENDING CRT>
Bill to ban teaching of critical race theory,<NEUTRAL>
What is critical race theory in Iowa diversity training bill ? ,<NEUTRAL>
GOP members introduce bills banning Critical Race Theory,<NEUTRAL>
Fight over critical race theory hits the statehouse - GREAT BEND TRIBUNE,<NEUTRAL>
The Brewing Political Battle Over Critical Race Theory,<NEUTRAL>
Idaho pursues that most elusive adversary critical race theory,<ANTI-CRT>
Jim Jones : Idaho pursues that most elusive quarry critical race theory,<ANTI-CRT>
Critical race theory : Who gets to decide what is history ? ,<NEUTRAL>
"Georgia Education Board Passes Resolution Opposing Critical Race Theory , Kemp Applauds",<ANTI-CRT>
Author of Texas bill to ban critical race theory says Martin Luther King Jr . would approve of it,<ANTI-CRT>
Pence Blasts Biden Push for Critical Race Theory as an  Assault on American Culture and Values  ,<ANTI-CRT>
Jones : A most elusive adversary : critical race theory,<ANTI-CRT>
Conservatives revolt against critical race theory in Georgia schools,<ANTI-CRT>
Gov DeSantis Vows to Oppose Any School Board Candidate Who Backs Critical Race Theory,<ANTI-CRT>
The Fox News Guest Behind the Republican Frenzy Over Critical Race Theory,<DEFENDING CRT>
Is Critical Race Theory taught in Kansas schools ? Here what to know,<NEUTRAL>
LETTER : Critical race theory,<NEUTRAL>
CDA School District responds to  critical race theory  commentary,<NEUTRAL>
Critical Race Theory is a culture war flashpoint . Teachers see that as an opportunity,<DEFENDING CRT>
DougCo parents show the door to critical race theory,<ANTI-CRT>
Kentucky bill would ban critical race theory from being taught in schools,<NEUTRAL>
"Cobb school board bans teaching of critical race theory , 1619 Project in district schools",<NEUTRAL>
Sen . Rubio : Schools Pushing Critical Race Theory Are Part Of A  Concerted Effort To Rewrite The Story Of America  ,<ANTI-CRT>
EDITORIAL : DougCo parents show the door to critical race theory,<ANTI-CRT>
Florida bans teaching critical race theory in schools,<NEUTRAL>
"Keep  critical race theory  out of schools , DeSantis tells state board",<ANTI-CRT>
Critical race theory banned in Florida schools,<NEUTRAL>
Florida education board OKs rule banning critical race theory,<NEUTRAL>
Florida education board votes to keep critical race theory out of schools,<NEUTRAL>
State universities share which are teaching Critical Race Theory,<NEUTRAL>
Critical Race Theory Is Banned in These States,<NEUTRAL>
  Critical race theory  becomes a flashpoint in US public schools,<NEUTRAL>
Rep . Lauren Bobert calls on critical race theory to be banned in schools,<ANTI-CRT>
  Critical race theory  becomes a flashpoint in US public schools | Race Issues News,<NEUTRAL>
Extremism expert : Idaho critical race theory debate is  cynical  effort to rally voters | Government,<DEFENDING CRT>
Extremism expert : Idaho critical race theory debate is  cynical  effort to rally voters | Politics,<DEFENDING CRT>
School for thought : Wisconsin and Racine County are entering the critical race theory debate,<NEUTRAL>
MSNBC Joy Reid says most public school students are taught  a kind of Confederate Race Theory  ,<DEFENDING CRT>
Critical Race Theory : Who is Kimberlé Crenshaw ? How a workshop started a movement,<NEUTRAL>
Utah state republicans look to prohibit teaching of Critical Race Theory,<NEUTRAL>
Critical Race Theory : Professor Derrick Bell and the fight for  true  history,<DEFENDING CRT>
Opinion : Critical race theory divides people,<ANTI-CRT>
"Base Dragging GOP , Conservatism Inc . Into Fight Against Critical Race Theory But They Still Flinch From Calling It Anti - White Racism | Articles",<ANTI-CRT>
Man Shuts Down Critical Race Theory In Powerful Speech :  How Do I Have Two Degrees If Im Oppressed ? ,<ANTI-CRT>
Texas Gov . Greg Abbott signs  critical race theory  bill,<NEUTRAL>
NY Times Defends  1619 Project  as States Seek to Ban Critical Race Theory,<DEFENDING CRT>
Writing assignment indirectly starts conversation about Critical Race Theory being taught at SHS,<NEUTRAL>
Why we can and should ban critical race theory from public schools,<ANTI-CRT>
"Protect DC Students From Critical Race Theory Racial Bias , Congressman Says",<ANTI-CRT>
Lawmaker : Protect D . C . Students From Critical Race Theory Racial Bias,<ANTI-CRT>
Texas  critical race theory  bill limiting teaching of current events signed into law,<NEUTRAL>
Texas  critical race theory  bill limiting teaching of current events signed into law | News,<NEUTRAL>
Map : See which states have passed critical race theory bills,<NEUTRAL>
The right and wrong way to address concerns about Critical Race Theory | American Enterprise Institute,<NEUTRAL>
Study Reveals Over 40 % of Teachers Want Civics Education to Focus on Critical Race Theory,<DEFENDING CRT>
Teachers Push Back On GOP  Critical Race Theory  Nonsense,<DEFENDING CRT>
Fargo - Moorhead swept into nationwide controversy on critical race theory in schools,<NEUTRAL>
The Gilmer Mirror - Texas critical race theory bill limiting teaching of current events signed into law,<NEUTRAL>
Bill would bar critical race theory in D . C . schools - The Washington Post,<NEUTRAL>
"Far - Left Group Targeting Those Who Spoke Out Against Critical Race Theory At Albemarle County , Virginia",<ANTI-CRT>
Black history is under attack as states ban critical race theory . Teaching Juneteenth is key to fighting back,<DEFENDING CRT>
United States : Republican Offensive against Critical Race Theory in Schools – Watching America,<ANTI-CRT>
A parent - led rebellion against critical race theory is storming school boards across the country,<ANTI-CRT>
"Ihan Omar denies critical race theory is being taught in schools , blames GOP for  false narratives  ",<DEFENDING CRT>
"Ilhan Omar denies critical race theory is being taught in schools , blames GOP for  false narratives  ",<DEFENDING CRT>
Texas Passes Critical Race Theory Law ; Will Limit Teaching of Current Events,<ANTI-CRT>
